,team_id,player_id
368,1610612752,201959
369,1610612752,1629788
370,1610612752,1627782
371,1610612753,1629678
372,1610612753,1630758
373,1610612753,1629168
374,1610612753,1629643
375,1610612753,1630175
376,1610612753,1629962
377,1610612753,1630532
378,1610612753,1630273
379,1610612753,203914
380,1610612753,1629755
381,1610612753,1629649
382,1610612753,1630591
383,1610612753,1630288
384,1610612753,1628365
385,1610612753,1628964
386,1610612753,1629021
387,1610612753,1628539
388,1610612753,1630181
389,1610612753,201577
390,1610612753,203082
391,1610612753,204025
392,1610612753,1628976
393,1610612754,1629958
394,1610612754,202954
395,1610612754,1627741
396,1610612754,1627747
397,1610612754,1630537
398,1610612754,1630610
399,1610612754,1627734
400,1610612754,1630613
401,1610612754,1628221
402,1610612754,1629048
403,1610612754,1630543
404,1610612754,1630188
405,1610612754,203087
406,1610612754,1626147
407,1610612754,203200
408,1610612754,1626208
409,1610612754,1629103
410,1610612754,202362
411,1610612754,1627763
412,1610612754,1626167
413,1610612754,1630207
414,1610612754,1629052
415,1610612754,1629617
416,1610612754,204456
417,1610612754,1630678
418,1610612754,1628470
419,1610612754,202684
420,1610612754,1630169
421,1610612755,1630565
422,1610612755,203083
423,1610612755,1630296
424,1610612755,1629646
425,1610612755,1629718
426,1610612755,201980
427,1610612755,201599
428,1610612755,1627788
429,1610612755,1627777
430,1610612755,1630198
431,1610612755,1630531
432,1610612755,201935
433,1610612755,203954
434,1610612755,1629680
435,1610612755,1629619
436,1610612755,200794
437,1610612755,1630194
438,1610612755,203552
439,1610612755,1629003
440,1610612755,202699
441,1610612755,204020
442,1610612755,1630178
443,1610612755,1626161
444,1610612756,1628988
445,1610612756,1627846
446,1610612756,202687
447,1610612756,1629661
448,1610612756,1626166
449,1610612756,1628990
450,1610612756,101108
451,1610612756,1629028
452,1610612756,1626164
453,1610612756,203901
454,1610612756,1629150
455,1610612756,1626163
456,1610612756,1630994
457,1610612756,1630688
458,1610612756,201580
459,1610612756,203109
460,1610612756,1630188
461,1610612756,1628382
462,1610612756,1629013
463,1610612756,1630640
464,1610612756,1628969
465,1610612756,1628238
466,1610612756,1628470
467,1610612757,1629014
468,1610612757,203463
469,1610612757,1630314
470,1610612757,1629604
471,1610612757,203468
472,1610612757,1630787
473,1610612757,203469
474,1610612757,203081
475,1610612757,1628372
476,1610612757,1629712
477,1610612757,1629234
478,1610612757,1630190
479,1610612757,1630535
480,1610612757,1629600
481,1610612757,1628404
482,1610612757,1626159
483,1610612757,203994
484,1610612757,1629833
485,1610612757,1630553
486,1610612757,1627739
487,1610612757,1626204
488,1610612757,1629642
489,1610612757,1626181
490,1610612757,1629617
491,1610612757,203496
492,1610612757,203503
493,1610612757,1630570
494,1610612758,1630278
495,1610612758,203458
496,1610612758,1627741
497,1610612758,1629002
498,1610612758,1627745
499,1610612758,1630558
500,1610612758,1628368
501,1610612758,1627734
502,1610612758,1628978
503,1610612758,1626144
504,1610612758,203084
505,1610612758,1630186
506,1610612758,203087
507,1610612758,1628367
508,1610612758,203200
509,1610612758,1629620
510,1610612758,1629663
511,1610612758,1628963
512,1610612758,203090
513,1610612758,1629674
514,1610612758,1626158
515,1610612758,1630218
516,1610612758,1629056
517,1610612758,1626168
518,1610612758,202684
519,1610612758,1630169
520,1610612759,1630237
521,1610612759,1627854
522,1610612759,1627749
523,1610612759,1628401
524,1610612759,1630170
525,1610612759,1629719
526,1610612759,203926
527,1610612759,1629234
528,1610612759,1627751
529,1610612759,1628537
530,1610612759,1629111
531,1610612759,1630580
532,1610612759,1626196
533,1610612759,1630563
534,1610612759,1627823
535,1610612759,1628966
536,1610612759,1629640
537,1610612759,1629022
538,1610612759,1629641
539,1610612759,201152
540,1610612759,203107
541,1610612759,1630200
542,1610612759,204020
543,1610612759,1628380
544,1610612760,1630598
545,1610612760,1630197
546,1610612760,1629647
547,1610612760,202324
548,1610612760,1630466
549,1610612760,1630686
550,1610612760,1629676
551,1610612760,1629658
552,1610612760,1630526
553,1610612760,1630581
554,1610612760,1629026
555,1610612760,1630322
556,1610612760,1629652
557,1610612760,1629603
558,1610612760,1628982
559,1610612760,203488
560,1610612760,1630846
561,1610612760,1628778
562,1610612760,1630306
563,1610612760,203816
564,1610612760,1628983
565,1610612760,1630177
566,1610612760,1630544
567,1610612760,1629660
568,1610612760,1630249
569,1610612760,1630285
570,1610612761,1629717
571,1610612761,1628449
572,1610612761,1628391
573,1610612761,1630625
574,1610612761,1630187
575,1610612761,1630525
576,1610612761,1627832
577,1610612761,1629018
578,1610612761,201609
579,1610612761,1629067
580,1610612761,1630551
581,1610612761,1629752
582,1610612761,203920
583,1610612761,1630201
584,1610612761,1628384
585,1610612761,1627783
586,1610612761,1630173
587,1610612761,1626155
588,1610612761,1630567
589,1610612761,1629004
590,1610612761,201152
591,1610612761,1629682
592,1610612761,1629139
593,1610612762,202711
594,1610612762,1627863
595,1610612762,1627756
596,1610612762,1628378
597,1610612762,1630190
598,1610612762,1629672
599,1610612762,202328
600,1610612762,202355
601,1610612762,1630215
602,1610612762,204060
603,1610612762,203903
604,1610612762,1627823
605,1610612762,1630238
606,1610612762,201144
607,1610612762,1629671
608,1610612762,1629638
609,1610612762,203658
610,1610612762,1626220
611,1610612762,200752
612,1610612762,203497
613,1610612762,1630235
614,1610612762,1628962
615,1610612762,1630270
616,1610612762,1629597
617,1610612763,1629634
618,1610612763,1629610
619,1610612763,1629751
620,1610612763,1629001
621,1610612763,1630217
622,1610612763,1628415
623,1610612763,1629630
624,1610612763,1628991
625,1610612763,1629633
626,1610612763,1629723
627,1610612763,1630257
628,1610612763,1629681
629,1610612763,203937
630,1610612763,1630241
631,1610612763,1630583
632,1610612763,1629783
633,1610612763,203500
634,1610612763,1630179
635,1610612763,1626145
636,1610612763,1630270
637,1610612763,1630214
638,1610612763,1630582
639,1610612763,1630533
640,1610612764,1628988
641,1610612764,1628993
642,1610612764,1630264
643,1610612764,202954
644,1610612764,203078
645,1610612764,1630216
646,1610612764,1630557
647,1610612764,1628591
648,1610612764,1629655
649,1610612764,202722
650,1610612764,1630166
651,1610612764,202328
652,1610612764,1630225
653,1610612764,202397
654,1610612764,1630693
655,1610612764,1630555
656,1610612764,1630692
657,1610612764,1630648
658,1610612764,203484
659,1610612764,204001
660,1610612764,1628398
661,1610612764,1626149
662,1610612764,203526
663,1610612764,1629060
664,1610612764,203915
665,1610612764,1628418
666,1610612764,203107
667,1610612764,1629682
668,1610612764,1630176
669,1610612765,1630296
670,1610612765,1630595
671,1610612765,1629035
672,1610612765,1630199
673,1610612765,1627767
674,1610612765,202709
675,1610612765,1629686
676,1610612765,1628476
677,1610612765,1628402
678,1610612765,1628977
679,1610612765,1630587
680,1610612765,1630191
681,1610612765,1630691
682,1610612765,1629873
683,1610612765,203924
684,1610612765,1628367
685,1610612765,1629620
686,1610612765,203482
687,1610612765,1630165
688,1610612765,1630568
689,1610612765,1628963
690,1610612765,1630695
691,1610612765,203585
692,1610612765,1630240
693,1610612765,1630180
694,1610612765,1629309
695,1610612765,1626168
696,1610612766,1629083
697,1610612766,1628998
698,1610612766,202330
699,1610612766,202738
700,1610612766,202397
701,1610612766,1630550
702,1610612766,1629667
703,1610612766,1630547
704,1610612766,1630539
705,1610612766,1626162
706,1610612766,1630163
707,1610612766,203486
708,1610612766,1628970
709,1610612766,1626149
710,1610612766,1630208
711,1610612766,1629023
712,1610612766,1630575
713,1610612766,1626179
714,1610612766,1630176
